Address,Balance Wei,Balance,Percentage
0x7c0aaf416eee709096c0d023ca0a928823f651c9,2.31E+21,2305,0.0104577611
0xdba1c5154c1081587b009cf9d65415e2351c8fbc,2304722478860138677488,2304.722479,0.01045650199
0x5183b3963922032c24fc042056bcb9adefd11393,2.30E+21,2300,0.01043507615
0x17186D814b3F989A5981F276c26CC0eCDFd514e9,2285351447691343952093,2285.351448,0.01036861582
0x8236dc3fff31d8663704061fc1c6c92028450c3c,2283029437616269237266,2283.029438,0.01035808088
0x9e4f9e32c9b4f9dcc0f52185aa4f6faca60fcad4,2282999319296465415186,2282.999319,0.01035794424
0x0ebc7f297a891594f38779fd92d17c6eacbce429,2278042581673854219509,2278.042582,0.01033545557
0xed58bcd968491ddad2a933292447efc90c5b0f02,2278039299625824454585,2278.0393,0.01033544068
0xbe8fc1437e7c1708826a7dcad9dbe10a15225ed5,2272978122812024353100,2272.978123,0.01031247817
0x20f7d8c31461e2d8e14b801b011d30ea02694a0b,2259712519025875190256,2259.712519,0.01025229227
0x815d364fe087db38902a76a35e7799dcadc68a08,2255822173283443260612,2255.822173,0.01023464181
0xfdf4479a871ad377ed635006f61d5df2077886f3,2.25E+21,2250,0.01020822667
0x38f265e63eb374cc2d8ce37eab88b94570ba80b6,2245479609441062066624,2245.479609,0.0101877177
0x6702def672520eef37b9df10bd49168eb11a39ee,2244219290123456790123,2244.21929,0.01018199965
0xf3bbde28f7ec2fea594940aba19cca895009623d,2242379113077118214101,2242.379113,0.01017365078
0x51442D5B922F69FBe616a79FE0457FAF03be7258,2239731324386823101631,2239.731324,0.01016163779
0x18536e37941b28dc3ad2dac112971f4a4392e6d6,2239545706557584982238,2239.545707,0.01016079565
0x33f2a7cfbc746d0cb19d0f4f83533a4d569d0704,2232189665325448164936,2232.189665,0.01012742137
0x652977ea6cf47f2ff25c48dc306f80cb07f6a15d,2231343548959918822928,2231.343549,0.01012358254
0x632b9fb207f03b2df2f83fe71c5d3f62f9287a9c,2230593607305936073059,2230.593607,0.01012018007
0x8f0f2d1986d96862cbb06c2293d11af675d8de43,2230427187589844410620,2230.427188,0.01011942502
0x8a51faedc492c867ed6256a253b0ad407564bd38,2.23E+21,2228.683182,0.01011151249
0x29b5225d54c1ce3bae7c7858616e661dfc9f1c93,2228085738521055301877,2228.085739,0.01010880189
0xbbc746c1027af4a2af5c4ad65ab934a32074d2be,2224280713053864366640,2224.280713,0.01009153853
0xd7fd5a61f0d42dc77397fe3415e80f9f693c3d4c,2221153212218522746490,2221.153212,0.01007734909
0x554ef0aee0da39165c430701707970cbc16df71c,2219178082191780821917,2219.178082,0.01006838795
0x63bb74a9ad72f95f7f88b7db3400f1d6736838cc,2218184337265347539320,2218.184337,0.01006387934
0x8c9c7297266455a38cd22cc141e01e692f068790,2216666666666666666666,2216.666667,0.01005699368
0x94a2b5392a7217bf25de930c4ca2f03ddf36dea0,2212444223416624386935,2212.444223,0.0100378365
0x2c9bdc1e362aa2ffd95fa79caf66ad72761727e5,2211988724706155927613,2211.988725,0.01003576991
0xf94238ad6e9dc37348b5df8901bf57920a0b9b0f,2210167830648570945374,2210.167831,0.01002750853
0x6949f0e876a248beac9f274583fe6dc6234aa859,2205541975308641975307,2205.541975,0.01000652107
0x07a98ed1fd443dce416e84f32e43974a22611a70,2202870377057542702506,2202.870377,0.009994400058
0x9467331882ffb3b41a6cf1c1afbec0878387ecfb,2.20E+21,2200,0.009981377187
0xbe479eff07311e47f691538300b353b258dfbe80,2.20E+21,2200,0.009981377187
0x291b5e0af2e04332b6077b0405920f69e6b07d54,2194910874344664299001,2194.910874,0.009958287877
0x80b2b44fc3f390e1cb0a53b4b0b4a01f17f7adf8,2191780821917808219175,2191.780822,0.009944086862
0xdd5a81ee4c853db84807c212808c64ae5aa7dd34,2191780821917808219169,2191.780822,0.009944086862
0x189072b9a44512ef2e745940d91c7a33da4eedca,2183445818535430407575,2183.445819,0.009906271038
0xc4212ca6fa6d8e4d9bc1e77badcefafd7bece3c2,2180547945205479452054,2180.547945,0.009893123417
0x25d4ef82374e02e8f94535efa18f224e1e715e6a,2178884533937933367143,2178.884534,0.009885576537
0x2ffc63cc53525d53e2c4c12dd3851eedfe084155,2178568277722384364949,2178.568278,0.009884141686
0xb09f5e5a3841e02aff4f951812e6099f8b91772c,2171072825775832910440,2171.072826,0.009850134898
0x597901def2c47d6208b07e05ea2564128725863f,2170407945205479452054,2170.407945,0.009847118342
0xabf0efdad572a53512d00c548308311879ca3b86,2.17E+21,2170,0.009845267499
0x1fc6be68852d281203fdcd2cd227a72bed66f7c2,2.17E+21,2169,0.009840730509
0x8df70c3b3b8206eab19205f0d0199e1de9844ee0,2166021285758075427024,2166.021286,0.009827216113
0xf4d17c1c321aa6bcbbf6113793a1e0d0e95c5ecc,2.16E+21,2164,0.009818045561
0x77dad85aa761e30146052908a17e8ad6bcdbc853,2163941886521224420765,2163.941887,0.0098177819
0xb3108c60c1f3c5db6c9307f1c15eb99398e36a5e,2163303883117706747837,2163.303883,0.009814887286
0x6527c56f05fcfe2ff1903bb04789aa12c2e4e719,2161869233588068662256,2161.869234,0.009808378296
0x910199bae1b24a1a943abfab8524b012ae6efcf2,2158485101174572974798,2158.485101,0.009793024522
0x345cf3de87adb57d695e2db35ecaf028faa188c5,2153218671148317267037,2153.218671,0.009769130784
0xfa98a0d05d3f8f4e597f599d461249266f583f51,2139273141277693218330,2139.273141,0.009705860059
0x37732d06ba9fc502fcc51069f9938fc5e6bc781f,2134219088237781160151,2134.219088,0.009682929873
0xf792354db6cccd28e1f36e0504795e020fe140d6,2133369863013698630136,2133.369863,0.009679076947
0xa4036d9c5d1c5edb323cedc88699e8241a3773bd,2132502176241966852686,2132.502176,0.009675140261
0x76C6D0d662B5fB1dbaFD0fFAD3F9C91f22bf42A0,2129713120010992727886,2129.71312,0.009662486342
0x3edef27c336d50242e8a948a7fc91e44d11b6318,2126027397260273972602,2126.027397,0.009645764256
0xe629512e631531b6be8b49ae3960b2a67efa4f8f,2123931594952669560622,2123.931595,0.009636255623
0xe35a7cf422f73117543bdab5be7378001f85056a,2120034517937172332140,2120.034518,0.009618574625
0x4cf7c348e36f7baabc28fa183be412280758dad9,2119634703196347031962,2119.634703,0.009616760669
0x513a36ad32552a8939697d12a342f8ecb124bd61,2118976926951209200063,2118.976927,0.009613776345
0xa9de5fdd609e44100bac08766d49aba2f3e5faaa,2.11E+21,2114,0.009591196079
0x8a68fb43847cfeebed05c1b7534bfc2479eccefe,2105864840182648401826,2105.86484,0.009554286943
0x77e9864e10f16940c772a992366404c1abd873e3,2103896047970087096216,2103.896048,0.009545354554
0xdf8ab6bc36c9f4668e0b5b9903e9ab40c26ce4ab,2100331098258075427022,2100.331098,0.009529180414
0xf961f6e306efa81bf369dd0011103bc347bf580e,2.10E+21,2100,0.009527678224
0xe406be6f849fcee02e2d10b83b109746b4149eba,2096725969638558050054,2096.72597,0.009512823983
0xf0c6cdecc6d24ca473a469c71321691c90e89e59,2091151239510017102125,2091.15124,0.00948753149
0xc022a401cf79a212ae3e12b0e575b1219e50fe14,2090610881500507356638,2090.610882,0.009485079891
0x1cad53845b1f5cc86c539fcb5db2d1285859bcf8,2090002765449803399289,2090.002765,0.009482320875
0x8ff5cef506775e405335bda8bae784d119201ec1,2088059478743869440215,2088.059479,0.009473504203
0x3a3eaa09f357d189a5e682df602ef9cf6cb3a91e,2085987327181633688478,2085.987327,0.009464102873
0x4f33a4007cb951852c5a47dead2f2a1549a738bf,2081318135682225604597,2081.318136,0.0094429188
0x18c4c147be65ec9d72565667de39646c4b05b12c,2080485065744968713000,2080.485066,0.00943913917
0xa19717d19b421415712c14ce31c5dd57995975a6,2077385582614578048362,2077.385583,0.009425076847
0x8a2850011ba5c70ff973e2d1243e63b806197748,2075076985032978183662,2075.076985,0.009414602764
0x8bacf86066d0e1fa13d750712ec155672298a0b4,2.08E+21,2075,0.009414253484
0x728a649902770c04f9019e2032ab4aeba1feaf08,2069603315829528158295,2069.603316,0.009389768783
0x030f1ec79236e049645d6d92ba7bd58858f36082,2066758966260781329273,2066.758966,0.009376863999
0x20a19498cc121cce82a8f3250fb52795a046b63a,2066666666666666666666,2066.666667,0.009376445237
0x2dfc2575a74c18be385068e5afaa93744c68e31e,2061717143264840182646,2061.717143,0.0093539893
0x735965f1663be1bda69551fee2eb408c1afb0bfa,2059886100889988161676,2059.886101,0.00934568188
0x2bed802026339e41268985a62e6b0045c8a75cee,2058097753299089928963,2058.097753,0.009337568166
0x1e989f10b35b4896927b15d8059c17926f7a6a74,2056787861491628614916,2056.787861,0.0093316252
0xc095d81962c9ba76f9884f4ff5f6b7732944c6ce,2056164383561643835616,2056.164384,0.009328796487
0xb7ecc4d196c25fcd2c7892fa397fd3672f554dd9,2054794520547945205479,2054.794521,0.009322581433
0x97f7bc2e9294582f69154ea10a20904531b8d83d,2043095133508910451545,2043.095134,0.009269501435
0x86e2a2ef0d67d588ad586799fd2f0a0ef55152a8,2042990282280568239459,2042.990282,0.009269025726
0x3a1ac50fca0024d48a9d97c0051b8bc83fb4184c,2041480308789954337893,2041.480309,0.009262174992
0x1859ab7abe201e651030673cb943486ebaf1fe16,2036245739102401488228,2036.245739,0.009238425804
0x3df3eff3a6b48094654b4829994f3cb811a9e59f,2.03E+21,2034,0.009228236909
0xbdb6cd9f6124a588259570009cda0428aeaa8520,2.03E+21,2025,0.009187404002
0x7a120d3150530a1cb538711ef04623aa8d90ff4e,2020688366734314222883,2020.688367,0.009167842167
0xb28ca4d26d71a4dab7fee50875d9f3cc0e9b3045,2015333333333333333333,2015.333333,0.009143546436
0x767a1062e0f0cb71e0db96868e4fabcedc0800c4,2014983775156434973785,2014.983775,0.009141960494
0x2cef395ef7239150ce71c09a1bf03dad50029091,2013682172754946727548,2013.682173,0.009136055137
0xc80005ab8ea04ce48c535272a5f60476d3ba3475,2011068493150684931506,2011.068493,0.0091241969
0xeb54198326edfcba7ad609a316da85c7763f27cf,2008029959559445290038,2008.02996,0.009110411105
0xb557fbd1ddff53e3eb92a445365edb4b8437f2a0,2006973931274310840517,2006.973931,0.009105619915
0xf2fa6ce93c4a87c378abb4c802e501be2630e70e,2006880120074412311846,2006.88012,0.009105194295
0xe973725386ff5752e9ed932208d8002f46b1278a,2005472767123287671232,2005.472767,0.009098809149
0x532cf52d70add4c0e0fe5ec64df8fcf4ba21ae28,2005339297945205479451,2005.339298,0.009098203601
0xa284fdeaea675c0206519aef32f448b2cbfc6517,2002740408707508878739,2002.740409,0.009086412467
0x5f6b20e3cb5600be22816d5d0a8ba7a9c0479880,2001578995433789954337,2001.578995,0.009081143147
0x3019fca1b09e279e9168b38d365ae13ea4b1b03f,2.00E+21,2000,0.009073979261
0xf549a14f9fdc8c1cf3e80598647912f6fdc0d420,2.00E+21,2000,0.009073979261
0x9abe9e036b8de86cdf4a2c64578d1517649360ee,2.00E+21,2000,0.009073979261
0xe13ae1dc3d2f673215e1f55c2652f0b36ccb268b,2.00E+21,2000,0.009073979261
0x52d619409532fd0ca50e9bca6ca8b856834d216f,2.00E+21,2000,0.009073979261
0x88643b413790052d6386eb21b6ca3f902ea36bda,2.00E+21,2000,0.009073979261
0xc7fd81004580628a2dae691cdc06b467239884a6,2.00E+21,2000,0.009073979261
0xdb5d19b1e6426c442c472b83bfcf710a10615602,2.00E+21,2000,0.009073979261
0x5ec893f4269ade4f6162c903ed09acc4cff54a9a,2.00E+21,2000,0.009073979261
0x5d1248f6a088896a3cbe344d5be99d7c8b721966,2.00E+21,2000,0.009073979261
0xea95f3c6ef25b1560721cab295081265bb4bdfb5,2.00E+21,2000,0.009073979261
0x71c3b95F76CfF07924c3A4f194c5bd482EfF3488,2.00E+21,2000,0.009073979261
0x35728b98607c5d1fdbb1c1955b77d528f034225a,2.00E+21,2000,0.009073979261
0x7a86f7781fdef56f816ca32d3758084e04698ca6,2.00E+21,2000,0.009073979261
0x341d89d4bda044e91d8f6b0e5ecc4fbd53fe20a0,1999999593057669541687,1999.999593,0.009073977415
0x9fc5f8d2ececb218f9432a091424fbfc677b9154,1999993277524099441907,1999.993278,0.009073948762
0x42410e06e77afb70fe7dcd918d1367a762270550,1999607728733299509555,1999.607729,0.009072199531
0x8310dad97c6cab44c89de43c526ba09854e800a7,1999571339104515474376,1999.571339,0.009072034431
0x6237f063f72edff4940f5c89802cf1238dee4366,1998764919457128361237,1998.764919,0.009068375714
0x4f7c6502c899305cd4a580eeee3780a6971e3a0b,1998735497329717148655,1998.735497,0.009068242226
0x852e3616f960a6158649cc918ec83fa7a72aa96d,1998730939241449771688,1998.730939,0.009068221546
0x9c2694293154f17b37b0715f2e4068298cd2eb2c,1998468406477253509216,1998.468406,0.009067030437
0x6f64987f86ac37a458a8b7191dcbddf9f5668330,1997305317732115677319,1997.305318,0.009061753516
0x3c04bc3fbb205ad3366d205f285dee5cdb35f5b3,1987183319159056316590,1987.183319,0.009015830113
0xeba69d2b3c27d4eb9191a28345d11e78d11f228c,1982472473300355149668,1982.472473,0.008994457054
0x193801bcd6d20d741deefc2e0d18f7eff0c033ef,1980139770547945205469,1980.139771,0.008983873606
0x2223da3f5e6fcd1de2a55a30c7558d2caf5b4386,1974302909373414510400,1974.302909,0.008957391828
0xe5bbb1e4a43ac983900dde9f2008a6df13186712,1971622557041687806523,1971.622557,0.008945231097
0xc6227bf27ce498a51e693ff77202f63636f5ca7e,1966608507832318619987,1966.608508,0.008922482408
0x59509d9429f13f7e6cad5e7d033b0f7700953a18,1962824169131978003933,1962.824169,0.008905312902
0xa8e51014af09a67f7de50751bb8edeb3a644a9b0,1959054656244715034667,1959.054656,0.008888210661
0xbfd0663fe6dad3dcf9ccbbc4cc540399e41e7b99,1957924712075088787406,1957.924712,0.008883084116
0x754240aa426baee85a8a1030c46e2a042f077998,1954835545302722814134,1954.835545,0.008869068599
0xdccdd215e9729f1632866a37df4d9c088a4837e2,1943704813546423135464,1943.704814,0.008818568584
0x3247622cd27197d54100b471bc5e12e54bff6811,1943593718480466768133,1943.593718,0.008818064547
0xcddb7486ecc2f7970a963b72aa9b4f954435fda7,1940494244419076610853,1940.494244,0.008804002265
0x8f8b90fd3f24e78bd6e2e7106a7f0e56f2978512,1940483587272746490776,1940.483587,0.008803953914
0x9f215f25eb40b89e9165e2e8ebe530b4f8001072,1928915175367735286647,1928.915175,0.008751468149
0x905058272387f40710b43be21dd8ddd1fc3890b5,1927818784436834094365,1927.818784,0.008746493835
0xfd37a5792db7cf6694c3b27528acda97959fde66,1926024000348807711819,1926.024,0.008738350918
0x466ab27e618a5f063aaa193886a671c6a119553b,1923927273010739049545,1923.927273,0.008728838088
0x020a7686808bbae8e48e79aeec1d38aad09842c8,1918588661307711821404,1918.588661,0.008704616862
0xa9d28901c42af45ddd8ce6abeb972572e2bc5e92,1918122817620497209518,1918.122818,0.008702503334
0xdb552d9b5e11509af10c8f9f17756b930815a738,1913403770643074581424,1913.403771,0.008681093067
0xea0dc615cc4af7050c13aa4facf0d496e5395013,1910834770003636056145,1910.83477,0.008669437537
0x36f217187cb802f85fa20d6882a3b6ab579df437,1.91E+21,1907,0.008652039226
0x85D46E93D871fa1A48d41D36BCbFd07a35E9B71B,1.91E+21,1906,0.008647502236
0x4ef58da027c82dbabefba23e1d89c020baabc17b,1905121818460625401646,1905.121818,0.008643517935
0xb82c368a482a99674582129a2578ee2ab80d4b18,1.90E+21,1900,0.008620280298
0x60ad38712475bacdeda678a4cef420bc0e941677,1894701759069000507353,1894.701759,0.008596242234
0x66a2e2922e47021850e3e24d3cfc4721e162f68f,1890410958904109589040,1890.410959,0.008576774918
0xcb9157c5577cd64403f3ef617356a9574c65488e,1890410958904109589041,1890.410959,0.008576774918
0xae6b333b6e0dca2b44fef033bbbf6e0fb53f67fd,1889942913749365804158,1889.942914,0.008574651402
0x8ab38a0b4410a1cbb1aa6828eb948f4942f21fb9,1886282711821410451545,1886.282712,0.008558045104
0xf5d68ad1705b279cbffc90d6e09e7068f09e7bf0,1883095026221778285040,1883.095026,0.008543582608
0xe8f6ae885876722949dfee7f3b2cad80fbdd9624,1881876377896161001180,1881.876378,0.008538053613
0x3a27958badd7cf31e5071d243ba15bb4f4ab568b,1881277317668696093350,1881.277318,0.008535335683
0x3016581a0c0291b1ef6363e54fb4a1d855953257,1878082191780821917808,1878.082192,0.00852083943
0x82785b3b7de3017c201db7dad0b24bde45ee0c91,1878082191780821917806,1878.082192,0.00852083943
0x9681c6b23382dec327ba394d6aaa478f83eaff00,1872195301050439709099,1872.195301,0.008494130667
0x3dda8bef078a925921ad596c6d6e2d2320399432,1870207451695416878000,1870.207452,0.008485111816
0x2aad37c35ab077b78d48ec624ade88b6bf9eb16d,1866892928896076441712,1866.892929,0.00847007386
0x77be05e2379242ab0b15b1d8fd8df22b456e886f,1866517431348300355148,1866.517431,0.008468370231
0x951d04de21e99ac5260d950a96d2c95991f2da5d,1865220272651361407054,1865.220273,0.008462485036
0x4af022939e166a4b5ac92ceba50af3f1be672bbc,1864001291837476746146,1864.001292,0.008456954533
0x7cfc591fe80e0be2c48d0589174a5ca6d3a45a2d,1863426452381575976651,1863.426452,0.008454346492
0xddc9894a00c27a000b67ad3ba9490d948b747424,1861001695871385083711,1861.001696,0.008443345397
0x546b5b772eacab72e26323e9095bae746697abb5,1860306653623372230677,1860.306654,0.008440191997
0x4c46acf5aece146155b25753a6315da349d7fe44,1845835837870412650091,1845.835838,0.008374538056
0x19d56cc51d8c523b0579caf7a08ecd9c25b784cd,1839976896721207508877,1839.976897,0.008347956101
0x514e235ad2675dede8e806c9b66018eb65de0db6,1837280851090816844238,1837.280851,0.00833572417
0xf06ebe6fce5210ed87797c070f894adb064bb3bf,1835172833750845594448,1835.172834,0.008326160117
0xe7d27abb4bced444c8b6abe15657a9c7fa68c678,1833586178991205817667,1833.586179,0.008318961481
0x111467ea960CC1D074a4C58c957cFe73D4c7D862,1833333333333333333333,1833.333333,0.008317814323
0x469d400f69aad04e89f37931bdc889f99331e982,1830884612616797733800,1830.884613,0.008306704502
0x476fdc1dcac32c1963d5b44b0e71a078f3d786ee,1821004566210045662100,1821.004566,0.008261878834
0x23dcc42dc87abbd903ba2e5996814f957c039d1e,1814738296549974632161,1814.738297,0.008233448834
0x586cc2b3299e83ca109de67b46c809dc3bda79ad,1807348858447488584474,1807.348858,0.00819992303
0x1fdc57d80403ad9587666763d168affdfbc60279,1806082191780821917808,1806.082192,0.008194176176
0x77fe051ec66db6c444386918600116b047b664e5,1802023260161278658105,1802.02326,0.008175760846
0x521a81c2ded24f4fb8c07df632f911663cf8588d,1801716894977168949771,1801.716895,0.00817437087
0x41959a95f08bb61eb7c59e0b6cfdfff0b65e6332,1801368385654490106542,1801.368386,0.008172789687
0x3d7f68fad5798c719540d170db30fd229bf6f239,1.80E+21,1800,0.008166581335
0x1f96cb7b1a6e2eaf399a520bed892d080ed35faf,1.80E+21,1800,0.008166581335
0xa654bd52d5d3ea86f26f930c951ed96860f06b53,1.80E+21,1800,0.008166581335
0xdabcbf5d9c6c8b5760f356e251f32b4d5b3bc96a,1791291634455859969546,1791.291634,0.008127071571
0x71557b39e2da7d3bffcad660e9f24211c61e145d,1784308541689632937979,1784.308542,0.008095389352
0xed8b1003d28af6641c041e163fb19fecce592c05,1783561643835616438356,1783.561644,0.008092000684
0x38c7dbc8a540f17be908921296c02692e79fc65c,1.78E+21,1783,0.008089452511
0x81c99765ff7368bc2a8cc3a7a5f290eebfa639c3,1779235503340098088953,1779.235503,0.008072373029
0x23b909814fcc91d30323d00896d1aa15c5428a2e,1778519477951124640616,1778.519478,0.008069124429
0xfe40e8f15e14014ae2569c728a4f8565e6008f78,1776167846270928462708,1776.167846,0.008058455101
0xa26202ff1ded6139bdc494ed95d685af70954d7e,1775475560983003551486,1775.475561,0.00805531421
0xf549d52ec03fbc531a7e8d2609f52283bece7507,1768512214358193810247,1768.512214,0.008023721578
0x06e80eb67fdb7b8ebce0b4a0c5ce96edc934e008,1766799634408718078752,1766.799634,0.008015951621
0xb29960c69fd1d6b281496a80eda3f8e83c93651a,1765888056600401815896,1765.888057,0.008011815802
0xb168fabf8d69cdcced677ae0ce5cdf3424ccadf2,1765470897771858616600,1765.470898,0.008009923156
0xadc28d5ec521a8c607423e0c4b303940149b5e42,1763093979938271604929,1763.09398,0.007999139105
0xaf632513860b89c58a40ae050eca911e5c57475d,1761214445585996955858,1761.214446,0.007990611677
0x8e5bd686538e70e8f8113fd27f9afc8bab82ec64,1757321507536360561471,1757.321508,0.007972949457
0x796b237724ba8b78c4f42c6ded1e533cf3ceadd6,1752455152307415863350,1752.455152,0.007950870854
0x5cd2e61844e61d06959ad026ad609b26dac93734,1750994152714358193806,1750.994153,0.007944242314
0x31227cb6760e8a72737c7a8e4184ccba9c0954bf,1.75E+21,1750,0.007939731854
0x7ca83da48606cbfbbf12af0294dfb7433c0393ea,1.75E+21,1750,0.007939731854
0x5a3377762f69bA4F5a73c9C8552132Ec126Ded9e,1748401826484018264840,1748.401826,0.007932480957
0xcfe8a0410bc17b061005e4f1951c675e17f594f8,1745033608151530525957,1745.033608,0.007917199385
0xb8bca14dc3ab9399e25fb267a1266c5c4785df40,1741017294021647217992,1741.017294,0.00789897741
0x4d6a004908f0cfb4860ab8c9dedd989beb06f351,1740736244292237442922,1740.736244,0.00789770229
0x698748d3e48817337ff9aa0e27434560a6a0af38,1739726027397260273971,1739.726027,0.007893118946
0x28569d7a6388976f23e6239bc6e27780516b4f9a,1739113891954168780649,1739.113892,0.007890341694
0x60fe3d92f1090ea17b80fbb38f39ba59c72b4522,1738324729409775071874,1738.324729,0.007886761272
0xb277f76d246e07e05efbc2fc1a049d0d243d90a3,1733755284753932014196,1733.755285,0.007866029749
0x1a6be2d610a13661e82e222ab32f226b492b0f31,1732803502875021139861,1732.803503,0.007861711525
0xefba6f4352a4c8162dd789ab3788d5e287ca80cb,1732190148824623710465,1732.190149,0.007858928744
0x2d1438a16efe56a31f7a9bf2af03d66713e0f45b,1728578847084813123624,1728.578847,0.007842544305
0xd1e4251a967c7f50651056f798740e6bbf48918f,1726027397260273972602,1726.027397,0.007830968404
0x4698e285ad981fd2813562ea18490f0804c46e12,1721315703745983426348,1721.315704,0.007809591499
0x7f001151fd19051ef176cbbc48917f72a0db498d,1719571353327202773547,1719.571353,0.007801677399
0xe24388f48af7d61ff136d5369daafc7a3b74575c,1715231374302384576335,1715.231374,0.007781986959
0x57e942b4a12877cbe1484c9456350887a90dcdf9,1711023387282259428376,1711.023387,0.007762895366
0xdcabaa045dc4841eda3e7c06eb98ec9d9fa294f9,1709787646689497716885,1709.787647,0.007757288824
0xa4c142d0b175d04745d50b01a449167eefd8e4b0,1708985620291095890405,1708.98562,0.007753650038
0x6383a8e3d5e24f4e43051843f0b9de87ecdd1eac,1707447369925023248126,1707.44737,0.007746671012
0x3c5b3ba29276117dd0faab34630588a8cda931f1,1705183808441146626068,1705.183808,0.007736401257
0xe08fd80d7d0593a616c01a3f2a17bdc3206c71b4,1704879394977168949771,1704.879395,0.007735020137
0xe89d598c07edf0eec44f4417a6f7be4ee06d9b76,1704789081346186369010,1704.789081,0.007734610385
0x3ad2cd5d3760d745fa55a86aeed3f34161ade78f,1702756811332337645859,1702.756811,0.007725389997
0x4d17f91ca13c47643aea76db0bcf12eaf0a3cc7c,1702383053526128868590,1702.383054,0.007723694261
0x1ba61b7cffcbb54d1f5b78c20eb9ed161d55e3d7,1702283105022831050218,1702.283105,0.007723240796
0xef2009dd262bd61544227c025954cc7ca3a13a7f,1702243075384745476059,1702.243075,0.007723059182
0x53e015c2ac7e638b9ac5115f8ccba8d20bbf4368,1700415414933198038218,1700.415415,0.007714767105
0x77cd22b584c063df360ef6b324ecce08b19839ca,1.70E+21,1700,0.007712882372
0x73e4a94df71918c5a61f0fb4d2fe7fdf859aeb43,1699923427405716218490,1699.923427,0.007712534963
0x97abbb2869e00e816cea0d40b090e7c355b6ef8c,1698849879724759005571,1698.84988,0.007707664288
0x19f87a9f23f8454e7c2c445e6f61dc9b12ad8e9c,1695702913664045323840,1695.702914,0.007693386536
0x6be62284f52cc815f8238ea941ec67d3f6220abd,1694977168949771689488,1694.977169,0.00769009384
0xedc917635fb9a0bc5aa89097fe8c22f60e3d805a,1694893651002029426677,1694.893651,0.00768971492
0xb50dabc6b4573d6ef75f73fc47370a8490a450ce,1692627021657787924906,1692.627022,0.007679431246
0xbec405c1464efef65aa12e15978a96ee594c4a3a,1691332116734314222889,1691.332117,0.007673556276
0x6020f5184adb22ce0b6004411dd5c208ea9a9b79,1691309366987992558759,1691.309367,0.00767345306
0x117267faea41971bb62933429eb3ffe7bf7cb23f,1691304810269744630468,1691.30481,0.007673432386
0x277459cddeaa32fb3a9031bb1ec9ba5f8a11b891,1691228826631997294088,1691.228827,0.007673087649
0x00c199bf665c935e25c5cc5f2335f67f6f77d99b,1690171037713512599347,1690.171038,0.007668288472
0x4bb3628dc505abaf77507dfac8d55f044f24d712,1689497716894977168940,1689.497717,0.007665233623
0x6d865a7c8ad30e324926d60a9b1f0ab91994d655,1689497716894977168940,1689.497717,0.007665233623
0x2ab9a001cee4ab4658cd04bab9188a2e246f4664,1689497716894977168942,1689.497717,0.007665233623
0x7ec538dbde7976691fe3ad8b73bfe7d97650ba65,1689483323820395738194,1689.483324,0.007665168321
0x4297c06453decf0efb8fd08d8f011eb62e904d4c,1689481285599526467098,1689.481286,0.007665159074
0x9b95b5a08db195d307f18f93e8cd8101e6fedf19,1689370444092232739283,1689.370444,0.007664656187
0x1ec977fcb1e428795c00dc7acb55e5ceba6322b6,1689357846545746659894,1689.357847,0.007664599032
0x621fb09033b298eec0c1163b88786757eddcc631,1689290716894977168942,1689.290717,0.007664294466
0x51c22ea8c5b47bde6303df57146bfb8a70ecf8c9,1689021954596862844564,1689.021955,0.007663075094
0xbf68fc2c300f1a1fa0c73b732f9c3a5b6f47ec75,1685009986745306950777,1685.009987,0.007644872837
0x9725761ff0641592d8e2e96790dd8241524c5d10,1.68E+21,1684.822,0.007644019944
0x99c98ed0937d31986ce467f99327304c4864f00d,1683108331437087772702,1683.108331,0.007636245047
0x90fba966583bb8fd984693dd48e164c3e73a7cd9,1673972602739726027389,1673.972603,0.007594796341
0x9d965842c92c8326e27b72e6f07410b65d8aca1c,1667579908675799086750,1667.579909,0.007565792754
0x84b39295cab913b119695f987e1db24fb6a546ac,1667576854864282090301,1667.576855,0.007565778899
0xfcf43501d87d3799e53cce8386e6e5d8d9cbdf0f,1667569296573228479614,1667.569297,0.007565744607
0x43a5ad39132e9ac982913c99b3ae9fd94eba13e7,1667405199306612548612,1667.405199,0.007565000099
0xffa371b5b0edc0e2bc0f9c9cd6ebf1442c7f2bd0,1667281283295281582948,1667.281283,0.007564437894
0x3f4a3e734e51182f075e145eae99dc3770f0564a,1666216402333840689996,1666.216402,0.00755960654
0x17906604b39539d15e3e74e465ebb8cd005bd86a,1665730280853627600194,1665.730281,0.007557401012
0x91786e65e9f2187f69d1f6e23ba17ba0c2735958,1665726320015220700143,1665.72632,0.007557383041
0xe7852fdba0fad7206fef5ce682b069d1951f839e,1665715088047522408243,1665.715088,0.007557332082
0x746e4d1db2bb3bc1376ed7e45d559e7e3f2dfe58,1665707343427617114822,1665.707343,0.007557296945
0x678391f6dd8717836d303271c4e6a7be27b7447a,1665650729124386944012,1665.650729,0.007557040086
0xa327e4c4101546b3135b8aea5816e56b5e138be2,1.66E+21,1660.59,0.007534079611
0x85065fd58cf135892f2705d0f7a648836c5b5107,1660273972602739726016,1660.273973,0.007532645798
0x687e0c7e51c32956787700e92c16d7c7a6e105d0,1660273972602739726016,1660.273973,0.007532645798
